Voltage,Current,Timestamp,Status
-0.0144829,5.910404e-07,5.48e-06,01020041
-0.0173582,4.554089e-07,5.49e-06,01020041
-0.0123264,2.2906e-06,5.5e-06,01020041
-0.0159205,2.3591e-06,5.51e-06,01020041
-0.0130452,1.1348e-06,5.52e-06,01020041
-0.0166394,4.73558e-08,5.53e-06,01020041
-0.0116075,4.546957e-07,5.54e-06,01020041
-0.0187958,1.9515e-06,5.55e-06,01020041
-0.013764,2.4948e-06,5.56e-06,01020041
-0.0159205,8.631947e-07,5.57e-06,01020041
-0.0173582,1.834329e-07,5.58e-06,01020041
-0.0159205,-1.567153e-07,5.59e-06,01020041
-0.0116075,1.8146e-06,5.6e-06,01020041
-0.0144829,2.6309e-06,5.61e-06,01020041
-0.0130452,1.2028e-06,5.62e-06,01020041
-0.0130452,-4.290479e-07,5.63e-06,01020041
-0.0173582,2.514269e-07,5.64e-06,01020041
-0.0123264,9.307428e-07,5.65e-06,01020041
-0.0116075,1.5426e-06,5.66e-06,01020041
-0.0108887,5.226007e-07,5.67e-06,01020041
-0.0166394,4.73558e-08,5.68e-06,01020041
-0.0116075,4.67317e-08,5.69e-06,01020041
-0.013764,2.0188e-06,5.7e-06,01020041
-0.0159205,2.3591e-06,5.71e-06,01020041
-0.00873221,8.623032e-07,5.72e-06,01020041
-0.0166394,-3.606082e-07,5.73e-06,01020041
-0.0108887,-2.933274e-07,5.74e-06,01020041
-0.0108887,1.2025e-06,5.75e-06,01020041
-0.0173582,2.0873e-06,5.76e-06,01020041
-0.0108887,7.945766e-07,5.77e-06,01020041
-0.0101699,-6.333865e-07,5.78e-06,01020041
-0.013764,-7.689288e-07,5.79e-06,01020041
-0.0101699,9.304754e-07,5.8e-06,01020041
-0.0123264,2.2906e-06,5.81e-06,01020041
-0.0101699,1.1345e-06,5.82e-06,01020041
-0.0101699,-8.94346e-08,5.83e-06,01020041
-0.0108887,4.66426e-08,5.84e-06,01020041
-0.0123264,7.947548e-07,5.85e-06,01020041
-0.00657572,2.3579e-06,5.86e-06,01020041
-0.0108887,5.226007e-07,5.87e-06,01020041
-0.00945104,-5.654817e-07,5.88e-06,01020041
-0.00873221,-7.695529e-07,5.89e-06,01020041
-0.00945104,8.623922e-07,5.9e-06,01020041
-0.00873221,1.3383e-06,5.91e-06,01020041
-0.00801338,8.62214e-07,5.92e-06,01020041
-0.00873221,-5.655708e-07,5.93e-06,01020041
-0.00513806,-9.00586e-08,5.94e-06,01020041
-0.00945104,1.6783e-06,5.95e-06,01020041
-0.00801338,1.6781e-06,5.96e-06,01020041
-0.00801338,1.3382e-06,5.97e-06,01020041
-0.00801338,-5.6566e-07,5.98e-06,01020041
-0.00513806,-3.620346e-07,5.99e-06,01020041
-0.00729455,9.301188e-07,6e-06,01020041
-0.00441923,1.5417e-06,6.01e-06,01020041
-0.00513806,8.618574e-07,6.02e-06,01020041
-0.00729455,-9.057192e-07,6.03e-06,01020041
-0.00154391,-7.704444e-07,6.04e-06,01020041
-0.00585689,3.179946e-07,6.05e-06,01020041
-0.00441923,2.0177e-06,6.06e-06,01020041
-0.00441923,1.0658e-06,6.07e-06,01020041
-0.00513806,-1.580526e-07,6.08e-06,01020041
-0.0037004,-5.661949e-07,6.09e-06,01020041
-0.00154391,7.934178e-07,6.1e-06,01020041
-0.00441923,1.4057e-06,6.11e-06,01020041
-0.00154391,4.534476e-07,6.12e-06,01020041
-0.00226274,-8.383492e-07,6.13e-06,01020041
-0.00226274,-9.063432e-07,6.14e-06,01020041
0.00205025,1.810259e-07,6.15e-06,01020041
-0.000825074,1.8812e-06,6.16e-06,01020041
-0.000825074,6.573405e-07,6.17e-06,01020041
0.000612587,-5.667298e-07,6.18e-06,01020041
-0.000825074,-7.025395e-07,6.19e-06,01020041
-0.000825074,7.253345e-07,6.2e-06,01020041
-0.000825074,1.7452e-06,6.21e-06,01020041
-0.000825074,9.293165e-07,6.22e-06,01020041
-0.00154391,-6.344564e-07,6.23e-06,01020041
0.000612587,-9.066998e-07,6.24e-06,01020041
-0.000825074,6.573405e-07,6.25e-06,01020041
-0.000106244,1.8811e-06,6.26e-06,01020041
0.000612587,9.291381e-07,6.27e-06,01020041
-0.000106244,-4.986466e-07,6.28e-06,01020041
0.00348791,-9.070565e-07,6.29e-06,01020041
-0.00154391,3.854536e-07,6.3e-06,01020041
0.00205025,1.7449e-06,6.31e-06,01020041
-0.000106244,9.292273e-07,6.32e-06,01020041
0.00205025,-5.669081e-07,6.33e-06,01020041
-0.000106244,-4.986466e-07,6.34e-06,01020041
0.0056444,1.0645e-06,6.35e-06,01020041
0.00492557,1.6085e-06,6.36e-06,01020041
0.00420674,8.606985e-07,6.37e-06,01020041
0.00205025,-7.028961e-07,6.38e-06,01020041
0.0056444,-1.3153e-06,6.39e-06,01020041
0.00348791,2.488416e-07,6.4e-06,01020041
0.00708206,1.0643e-06,6.41e-06,01020041
0.00708206,4.523778e-07,6.42e-06,01020041
0.00492557,-1.1112e-06,6.43e-06,01020041
0.00636323,-1.1114e-06,6.44e-06,01020041
0.0106762,2.479501e-07,6.45e-06,01020041
0.00420674,1.3367e-06,6.46e-06,01020041
0.0106762,9.95884e-07,6.47e-06,01020041
0.0056444,-7.713359e-07,6.48e-06,01020041
0.00995739,-9.758528e-07,6.49e-06,01020041
0.00923856,4.521104e-07,6.5e-06,01020041
0.00995739,1.6759e-06,6.51e-06,01020041
0.00851973,1.2001e-06,6.52e-06,01020041
0.011395,-4.320791e-07,6.53e-06,01020041
0.00923856,-1.0438e-06,6.54e-06,01020041
0.0135515,3.155874e-07,6.55e-06,01020041
0.0106762,1.2679e-06,6.56e-06,01020041
0.0128327,1.1316e-06,6.57e-06,01020041
0.00923856,-5.677996e-07,6.58e-06,01020041
0.0164269,-9.086611e-07,6.59e-06,01020041
0.00995739,3.840272e-07,6.6e-06,01020041
0.0135515,1.8115e-06,6.61e-06,01020041
0.0135515,5.195694e-07,6.62e-06,01020041
0.0121139,-9.081263e-07,6.63e-06,01020041
0.0135515,-1.5203e-06,6.64e-06,01020041
0.0142704,-1.604597e-07,6.65e-06,01020041
0.0142704,1.1314e-06,6.66e-06,01020041
0.0171457,6.551117e-07,6.67e-06,01020041
0.0128327,-9.762093e-07,6.68e-06,01020041
0.0142704,-7.724057e-07,6.69e-06,01020041
0.0121139,4.37898e-08,6.7e-06,01020041
0.0193022,1.1988e-06,6.71e-06,01020041
0.015708,3.83314e-07,6.72e-06,01020041
0.015708,-7.0459e-07,6.73e-06,01020041
0.015708,-1.0446e-06,6.74e-06,01020041
0.020021,5.867611e-07,6.75e-06,01020041
0.015708,1.3352e-06,6.76e-06,01020041
0.0185834,9.949035e-07,6.77e-06,01020041
0.0164269,-5.686911e-07,6.78e-06,01020041
0.0171457,-7.727623e-07,6.79e-06,01020041
0.0178645,5.190346e-07,6.8e-06,01020041
0.0178645,1.403e-06,6.81e-06,01020041
0.0193022,6.548443e-07,6.82e-06,01020041
0.0178645,-1.0448e-06,6.83e-06,01020041
0.0207398,-2.2011e-06,6.84e-06,01020041
0.0214587,-2.293451e-07,6.85e-06,01020041
0.0171457,1.2671e-06,6.86e-06,01020041
0.0228963,8.583804e-07,6.87e-06,01020041
0.0207398,-5.69226e-07,6.88e-06,01020041
0.0193022,-8.410237e-07,6.89e-06,01020041
0.0221775,1.785296e-07,6.9e-06,01020041
0.024334,2.0821e-06,6.91e-06,01020041
0.0214587,6.545769e-07,6.92e-06,01020041
0.0257717,-4.338621e-07,6.93e-06,01020041
0.0236152,-1.5895e-06,6.94e-06,01020041
0.024334,-4.336838e-07,6.95e-06,01020041
0.0228963,1.0624e-06,6.96e-06,01020041
0.0236152,9.942795e-07,6.97e-06,01020041
0.024334,-5.696718e-07,6.98e-06,01020041
0.0264905,-9.099092e-07,6.99e-06,01020041
0.024334,-1.617078e-07,7e-06,01020041
0.028647,1.4016e-06,7.01e-06,01020041
0.0272093,7.218576e-07,7.02e-06,01020041
0.0279282,-6.381115e-07,7.03e-06,01020041
0.0272093,-1.7939e-06,7.04e-06,01020041
0.0264905,-2.299692e-07,7.05e-06,01020041
0.028647,1.0616e-06,7.06e-06,01020041
0.0264905,1.1979e-06,7.07e-06,01020041
0.0293658,-9.102658e-07,7.08e-06,01020041
0.0250528,-1.5897e-06,7.09e-06,01020041
0.0300847,-2.984089e-07,7.1e-06,01020041
0.0293658,9.255722e-07,7.11e-06,01020041
0.0279282,7.897623e-07,7.12e-06,01020041
0.0315223,-9.785273e-07,7.13e-06,01020041
0.0315223,-1.3185e-06,7.14e-06,01020041
0.0308035,-2.305042e-07,7.15e-06,01020041
0.0293658,1.1296e-06,7.16e-06,01020041
0.0322411,9.932095e-07,7.17e-06,01020041
0.028647,-9.781708e-07,7.18e-06,01020041
0.0343976,-1.5908e-06,7.19e-06,01020041
0.0279282,-5.701175e-07,7.2e-06,01020041
0.0308035,9.25394e-07,7.21e-06,01020041
0.0336788,1.061e-06,7.22e-06,01020041
0.0336788,-2.308608e-07,7.23e-06,01020041
0.03296,-1.3187e-06,7.24e-06,01020041
0.0358353,-5.031042e-07,7.25e-06,01020041
0.0336788,9.930313e-07,7.26e-06,01020041
0.0315223,7.213227e-07,7.27e-06,01020041
0.0387106,-7.754368e-07,7.28e-06,01020041
0.0358353,-1.251e-06,7.29e-06,01020041
0.0336788,2.450972e-07,7.3e-06,01020041
0.0365541,1.4686e-06,7.31e-06,01020041
0.0430236,1.2638e-06,7.32e-06,01020041
0.0365541,-5.031934e-07,7.33e-06,01020041
0.0365541,-2.0671e-06,7.34e-06,01020041
0.037273,-6.392705e-07,7.35e-06,01020041
0.037273,1.2646e-06,7.36e-06,01020041
0.0408671,6.521697e-07,7.37e-06,01020041
0.0365541,-6.391814e-07,7.38e-06,01020041
0.0358353,-1.659e-06,7.39e-06,01020041
0.0401483,-5.716331e-07,7.4e-06,01020041
0.0379918,5.165384e-07,7.41e-06,01020041
0.0408671,8.561519e-07,7.42e-06,01020041
0.0358353,7.887819e-07,7.43e-06,01020041
0.0430236,-5.719897e-07,7.44e-06,01020041
0.0379918,2.0124e-06,7.45e-06,01020041
0.0437424,2.8276e-06,7.46e-06,01020041
0.0415859,-9.117814e-07,7.47e-06,01020041
0.0423048,-2.4077e-06,7.48e-06,01020041
0.0394295,-3.2233e-06,7.49e-06,01020041
0.0437424,-4.6517e-06,7.5e-06,01020041
0.0408671,3.801937e-07,7.51e-06,01020041
0.0430236,3.6436e-06,7.52e-06,01020041
0.0444613,2.6915e-06,7.53e-06,01020041
0.0444613,2.8955e-06,7.54e-06,01020041
0.0480554,2.2151e-06,7.55e-06,01020041
0.0473366,3.113973e-07,7.56e-06,01020041
0.0430236,-2.3398e-06,7.57e-06,01020041
0.0444613,-5.2638e-06,7.58e-06,01020041
0.0423048,-3.6316e-06,7.59e-06,01020041
0.0415859,-1.5237e-06,7.6e-06,01020041
0.0430236,2.8277e-06,7.61e-06,01020041
0.0487743,5.1388e-06,7.62e-06,01020041
0.0458989,2.6914e-06,7.63e-06,01020041
0.0516496,-2.91075e-08,7.64e-06,01020041
0.0516496,-4.370715e-07,7.65e-06,01020041
0.0473366,-7.085126e-07,7.66e-06,01020041
0.0502119,-1.1168e-06,7.67e-06,01020041
0.0502119,-1.9328e-06,7.68e-06,01020041
0.0444613,-2.136e-06,7.69e-06,01020041
0.0516496,3.108625e-07,7.7e-06,01020041
0.0494931,1.399e-06,7.71e-06,01020041
0.0509307,2.0108e-06,7.72e-06,01020041
0.0516496,8.548145e-07,7.73e-06,01020041
0.0523684,-1.4571e-06,7.74e-06,01020041
0.0523684,-6.411427e-07,7.75e-06,01020041
0.0530872,6.506542e-07,7.76e-06,01020041
0.0538061,3.785891e-07,7.77e-06,01020041
0.0502119,-8.448572e-07,7.78e-06,01020041
0.0487743,-1.5926e-06,7.79e-06,01020041
0.0552437,-9.814693e-07,7.8e-06,01020041
0.0502119,1.127e-06,7.81e-06,01020041
0.0494931,1.263e-06,7.82e-06,01020041
0.0566814,-2.337135e-07,7.83e-06,01020041
0.0545249,-1.1854e-06,7.84e-06,01020041
0.0538061,-9.81291e-07,7.85e-06,01020041
0.0595567,1.0578e-06,7.86e-06,01020041
0.0523684,6.507433e-07,7.87e-06,01020041
0.0566814,-7.776655e-07,7.88e-06,01020041
0.0559626,-1.4575e-06,7.89e-06,01020041
0.0559626,-6.415885e-07,7.9e-06,01020041
0.0545249,7.864639e-07,7.91e-06,01020041
0.0559626,9.222737e-07,7.92e-06,01020041
0.0581191,-8.458379e-07,7.93e-06,01020041
0.0566814,-1.1856e-06,7.94e-06,01020041
0.0588379,-5.73951e-07,7.95e-06,01020041
0.0588379,7.85929e-07,7.96e-06,01020041
0.0602755,8.537446e-07,7.97e-06,01020041
0.0566814,-2.337135e-07,7.98e-06,01020041
0.0602755,-1.1861e-06,7.99e-06,01020041
0.0617132,-6.423016e-07,8e-06,01020041
0.0595567,4.458698e-07,8.01e-06,01020041
0.0638697,7.17311e-07,8.02e-06,01020041
0.0609944,-3.702364e-07,8.03e-06,01020041
0.0602755,-9.140993e-07,8.04e-06,01020041
0.062432,-3.024208e-07,8.05e-06,01020041
0.0609944,8.536556e-07,8.06e-06,01020041
0.0653074,9.211145e-07,8.07e-06,01020041
0.062432,-4.384088e-07,8.08e-06,01020041
0.0653074,-1.5267e-06,8.09e-06,01020041
0.062432,-9.143668e-07,8.1e-06,01020041
0.062432,7.854832e-07,8.11e-06,01020041
0.0638697,1.1253e-06,8.12e-06,01020041
0.0595567,-2.340702e-07,8.13e-06,01020041
0.0645885,-1.1186e-06,8.14e-06,01020041
0.0645885,-1.0506e-06,8.15e-06,01020041
0.0609944,4.456915e-07,8.16e-06,01020041
0.0681827,2.40818e-07,8.17e-06,01020041
0.0653074,-3.707714e-07,8.18e-06,01020041
0.0609944,-1.6621e-06,8.19e-06,01020041
0.0653074,-1.0507e-06,8.2e-06,01020041
0.0674639,9.208471e-07,8.21e-06,01020041
0.062432,8.534772e-07,8.22e-06,01020041
0.0674639,-1.670569e-07,8.23e-06,01020041
0.0674639,-1.5269e-06,8.24e-06,01020041
0.0717768,-9.155257e-07,8.25e-06,01020041
0.0689015,5.806989e-07,8.26e-06,01020041
0.0689015,9.206689e-07,8.27e-06,01020041
0.066745,-3.09797e-08,8.28e-06,01020041
0.0689015,-8.471752e-07,8.29e-06,01020041
0.0717768,-5.075617e-07,8.3e-06,01020041
0.0674639,1.3288e-06,8.31e-06,01020041
0.0681827,1.0567e-06,8.32e-06,01020041
0.071058,-9.834306e-07,8.33e-06,01020041
0.0724957,-2.0715e-06,8.34e-06,01020041
0.071058,-1.3914e-06,8.35e-06,01020041
0.0724957,4.442651e-07,8.36e-06,01020041
0.0703392,1.3964e-06,8.37e-06,01020041
0.0681827,1.0483e-07,8.38e-06,01020041
0.0724957,-1.1196e-06,8.39e-06,01020041
0.0689015,-7.791812e-07,8.4e-06,01020041
0.0746522,6.479796e-07,8.41e-06,01020041
0.0724957,5.80253e-07,8.42e-06,01020041
0.075371,-7.119895e-07,8.43e-06,01020041
0.0681827,-2.071e-06,8.44e-06,01020041
0.075371,-1.3239e-06,8.45e-06,01020041
0.075371,3.59445e-08,8.46e-06,01020041
0.0732145,7.161519e-07,8.47e-06,01020041
0.0724957,-5.756449e-07,8.48e-06,01020041
0.0804028,-1.5285e-06,8.49e-06,01020041
0.071058,-8.474427e-07,8.5e-06,01020041
0.0760898,7.157953e-07,8.51e-06,01020041
0.0746522,1.1239e-06,8.52e-06,01020041
0.0760898,-3.721086e-07,8.53e-06,01020041
0.075371,-1.4599e-06,8.54e-06,01020041
0.0768087,-1.1881e-06,8.55e-06,01020041
0.0782463,3.075639e-07,8.56e-06,01020041
0.0775275,9.87593e-07,8.57e-06,01020041
0.0775275,-5.08275e-07,8.58e-06,01020041
0.0768087,-1.1881e-06,8.59e-06,01020041
0.0804028,-7.126135e-07,8.6e-06,01020041
0.0760898,7.837893e-07,8.61e-06,01020041
0.0832781,1.1229e-06,8.62e-06,01020041
0.0789651,-3.24952e-08,8.63e-06,01020041
0.0775275,-1.9361e-06,8.64e-06,01020041
0.0818405,-1.3927e-06,8.65e-06,01020041
0.0804028,4.432845e-07,8.66e-06,01020041
0.079684,9.193316e-07,8.67e-06,01020041
0.0825593,-3.72911e-07,8.68e-06,01020041
0.0775275,-1.4602e-06,8.69e-06,01020041
0.0811216,-1.4606e-06,8.7e-06,01020041
0.0832781,8.50892e-07,8.71e-06,01020041
0.0818405,1.0551e-06,8.72e-06,01020041
0.0825593,-2.369229e-07,8.73e-06,01020041
0.079684,-1.1205e-06,8.74e-06,01020041
0.0832781,-9.169522e-07,8.75e-06,01020041
0.0832781,1.709518e-07,8.76e-06,01020041
0.0832781,8.50892e-07,8.77e-06,01020041
0.0825593,-3.04917e-07,8.78e-06,01020041
0.0861535,-1.4613e-06,8.79e-06,01020041
0.0861535,-1.2573e-06,8.8e-06,01020041
0.0868723,7.824521e-07,8.81e-06,01020041
0.0854346,1.3946e-06,8.82e-06,01020041
0.0890288,5.782027e-07,8.83e-06,01020041
0.083997,-8.490473e-07,8.84e-06,01020041
0.08831,-7.135943e-07,8.85e-06,01020041
0.08831,6.462857e-07,8.86e-06,01020041
0.0875911,1.2583e-06,8.87e-06,01020041
0.0861535,-1.693748e-07,8.88e-06,01020041
0.0919041,-1.326e-06,8.89e-06,01020041
0.0911853,-1.0539e-06,8.9e-06,01020041
0.0847158,6.467315e-07,8.91e-06,01020041
0.0919041,1.5298e-06,8.92e-06,01020041
0.0911853,7.819172e-07,8.93e-06,01020041
0.0854346,-1.6652e-06,8.94e-06,01020041
0.0926229,-2.142e-06,8.95e-06,01020041
0.0919041,2.37876e-07,8.96e-06,01020041
0.0940606,8.495546e-07,8.97e-06,01020041
0.0940606,-1.3942e-06,8.98e-06,01020041
0.0890288,-5.097014e-07,8.99e-06,01020041
0.0919041,3.0587e-07,9e-06,01020041
0.0969359,9.851859e-07,9.01e-06,01020041
0.0919041,1.6658e-06,9.02e-06,01020041
0.0947794,1.5974e-06,9.03e-06,01020041
0.0954983,-1.2584e-06,9.04e-06,01020041
0.0940606,-1.8702e-06,9.05e-06,01020041
0.0926229,7.13745e-07,9.06e-06,01020041
0.0954983,1.4613e-06,9.07e-06,01020041
0.0976547,-1.3947e-06,9.08e-06,01020041
0.0940606,-1.8022e-06,9.09e-06,01020041
0.0919041,-1.598e-06,9.1e-06,01020041
0.0940606,-3.743374e-07,9.11e-06,01020041
0.0962171,1.7332e-06,9.12e-06,01020041
0.0940606,1.5295e-06,9.13e-06,01020041
0.101968,-2.393301e-07,9.14e-06,01020041
0.0954983,-4.425097e-07,9.15e-06,01020041
0.0962171,6.453052e-07,9.16e-06,01020041
0.0947794,-3.44566e-08,9.17e-06,01020041
0.0998112,-1.5309e-06,9.18e-06,01020041
0.0940606,-2.1422e-06,9.19e-06,01020041
0.0998112,-1.463e-06,9.2e-06,01020041
0.10053,9.167461e-07,9.21e-06,01020041
0.101968,1.9365e-06,9.22e-06,01020041
0.101249,1.2566e-06,9.23e-06,01020041
0.10053,-5.111278e-07,9.24e-06,01020041
0.101249,-1.2592e-06,9.25e-06,01020041
0.0990924,6.449486e-07,9.26e-06,01020041
0.0983736,5.770436e-07,9.27e-06,01020041
0.101249,-3.52589e-08,9.28e-06,01020041
0.0983736,-1.1908e-06,9.29e-06,01020041
0.101968,-5.113061e-07,9.3e-06,01020041
0.103405,3.044436e-07,9.31e-06,01020041
0.0998112,1.3928e-06,9.32e-06,01020041
0.102687,1.685448e-07,9.33e-06,01020041
0.105562,-1.6676e-06,9.34e-06,01020041
0.10053,-1.463e-06,9.35e-06,01020041
0.101968,3.046219e-07,9.36e-06,01020041
0.105562,1.8e-06,9.37e-06,01020041
0.104124,1.1203e-06,9.38e-06,01020041
0.102687,-9.873532e-07,9.39e-06,01020041
0.103405,-1.3954e-06,9.4e-06,01020041
0.105562,1.681882e-07,9.41e-06,01020041
0.104124,7.123185e-07,9.42e-06,01020041
0.101968,-5.113061e-07,9.43e-06,01020041
0.106281,-1.5997e-06,9.44e-06,01020041
0.101968,-9.192701e-07,9.45e-06,01020041
0.107,1.3919e-06,9.46e-06,01020041
0.103405,2.4123e-06,9.47e-06,01020041
0.108437,7.797775e-07,9.48e-06,01020041
0.102687,-1.3273e-06,9.49e-06,01020041
0.105562,-1.3957e-06,9.5e-06,01020041
0.108437,-2.401325e-07,9.51e-06,01020041
0.104843,1.1882e-06,9.52e-06,01020041
0.107,3.719919e-07,9.53e-06,01020041
0.109156,-5.121976e-07,9.54e-06,01020041
0.107,-1.3279e-06,9.55e-06,01020041
0.106281,9.160331e-07,9.56e-06,01020041
0.102687,1.5284e-06,9.57e-06,01020041
0.114188,-1.048576e-07,9.58e-06,01020041
0.105562,-1.3277e-06,9.59e-06,01020041
0.110594,-1.1923e-06,9.6e-06,01020041
0.109875,3.16652e-08,9.61e-06,01020041
0.112031,1.3913e-06,9.62e-06,01020041
0.107718,5.758848e-07,9.63e-06,01020041
0.110594,-1.2603e-06,9.64e-06,01020041
0.109875,-8.522567e-07,9.65e-06,01020041
0.11275,7.792427e-07,9.66e-06,01020041
0.109875,1.3236e-06,9.67e-06,01020041
0.114188,2.351124e-07,9.68e-06,01020041
0.111313,-1.3284e-06,9.69e-06,01020041
0.114188,-1.0568e-06,9.7e-06,01020041
0.109875,9.96592e-08,9.71e-06,01020041
0.114188,1.323e-06,9.72e-06,01020041
0.110594,3.035521e-07,9.73e-06,01020041
0.114188,-1.1928e-06,9.74e-06,01020041
0.113469,-1.1927e-06,9.75e-06,01020041
0.117063,1.667617e-07,9.76e-06,01020041
0.114188,1.119e-06,9.77e-06,01020041
0.116344,5.74815e-07,9.78e-06,01020041
0.115626,-1.4649e-06,9.79e-06,01020041
0.115626,-9.889579e-07,9.8e-06,01020041
0.113469,4.391835e-07,9.81e-06,01020041
0.114907,1.3909e-06,9.82e-06,01020041
0.114188,3.11304e-08,9.83e-06,01020041
0.120657,-1.0576e-06,9.84e-06,01020041
0.113469,-1.2607e-06,9.85e-06,01020041
0.113469,3.711895e-07,9.86e-06,01020041
0.116344,9.827789e-07,9.87e-06,01020041
0.116344,5.74815e-07,9.88e-06,01020041
0.118501,-9.893146e-07,9.89e-06,01020041
0.117063,-9.211423e-07,9.9e-06,01020041
0.118501,9.85894e-08,9.91e-06,01020041
0.115626,5.74904e-07,9.92e-06,01020041
0.119939,-1.055708e-07,9.93e-06,01020041
0.118501,-1.3293e-06,9.94e-06,01020041
0.118501,-2.0092e-06,9.95e-06,01020041
0.11922,3.05063e-08,9.96e-06,01020041
0.118501,1.3225e-06,9.97e-06,01020041
0.122095,7.100897e-07,9.98e-06,01020041
0.120657,-5.13624e-07,9.99e-06,01020041
0.122814,-9.218554e-07,1e-05,01020041
0.120657,-1.73654e-07,1.001e-05,01020041
0.121376,1.5261e-06,1.002e-05,01020041
0.122095,5.061077e-07,1.003e-05,01020041
0.120657,-1.2616e-06,1.004e-05,01020041
0.121376,-1.1937e-06,1.005e-05,01020041
0.120657,3.02304e-07,1.006e-05,01020041
0.123533,1.7298e-06,1.007e-05,01020041
0.126408,7.775488e-07,1.008e-05,01020041
0.123533,-1.0579e-06,1.009e-05,01020041
0.122095,-7.857784e-07,1.01e-05,01020041
0.125689,5.056619e-07,1.011e-05,01020041
0.125689,8.456321e-07,1.012e-05,01020041
0.124251,1.2538e-06,1.013e-05,01020041
0.120657,-9.21588e-07,1.014e-05,01020041
0.12497,-2.146e-06,1.015e-05,01020041
0.125689,-7.862241e-07,1.016e-05,01020041
0.125689,9.136261e-07,1.017e-05,01020041
0.124251,-6.500578e-07,1.018e-05,01020041
0.128564,-7.654e-06,1.019e-05,01020041
0.126408,-1.88047e-05,1.02e-05,01020041
0.123533,-3.08393e-05,1.021e-05,01020041
0.109156,-4.32124e-05,1.022e-05,01020041
0.104843,-5.3547e-05,1.023e-05,01020041
0.0890288,-6.25882e-05,1.024e-05,01020041
0.0861535,-6.78234e-05,1.025e-05,01020041
0.0696203,-6.91132e-05,1.026e-05,01020041
0.0602755,-6.87041e-05,1.027e-05,01020041
0.0494931,-6.95187e-05,1.028e-05,01020041
0.0358353,-7.02649e-05,1.029e-05,01020041
0.0250528,-7.00596e-05,1.03e-05,01020041
0.0171457,-6.84948e-05,1.031e-05,01020041
0.00708206,-6.67937e-05,1.032e-05,01020041
-0.00873221,-6.76077e-05,1.033e-05,01020041
-0.02239,-6.93058e-05,1.034e-05,01020041
-0.0259842,-6.99173e-05,1.035e-05,01020041
-0.0410796,-6.93035e-05,1.036e-05,01020041
-0.0482679,-6.81467e-05,1.037e-05,01020041
-0.0619257,-6.8417e-05,1.038e-05,01020041
-0.069114,-6.50844e-05,1.039e-05,01020041
-0.0842094,-5.47474e-05,1.04e-05,01020041
-0.0863659,-4.02644e-05,1.041e-05,01020041
-0.0913978,-2.55091e-05,1.042e-05,01020041
-0.0870848,-1.54465e-05,1.043e-05,01020041
-0.0892413,-1.02787e-05,1.044e-05,01020041
-0.0885224,-6.3352e-06,1.045e-05,01020041
-0.0885224,-2.2555e-06,1.046e-05,01020041
-0.0849283,1.238191e-07,1.047e-05,01020041
-0.0842094,-2.84234e-07,1.048e-05,01020041
-0.0827718,-2.5962e-06,1.049e-05,01020041
-0.0856471,-4.5677e-06,1.05e-05,01020041
-0.0827718,-4.772e-06,1.051e-05,01020041
-0.0849283,-2.7999e-06,1.052e-05,01020041
-0.0827718,-2.8682e-06,1.053e-05,01020041
-0.0863659,-4.2276e-06,1.054e-05,01020041
-0.0791776,-4.7045e-06,1.055e-05,01020041
-0.0784588,-4.0246e-06,1.056e-05,01020041
-0.0813341,-1.6445e-06,1.057e-05,01020041
-0.0798965,-1.8486e-06,1.058e-05,01020041
-0.0763023,-2.937e-06,1.059e-05,01020041
-0.0827718,-4.2281e-06,1.06e-05,01020041
-0.0784588,-4.1606e-06,1.061e-05,01020041
-0.0763023,-1.8491e-06,1.062e-05,01020041
-0.07774,-1.30604e-08,1.063e-05,01020041
-0.0763023,-1.6451e-06,1.064e-05,01020041
-0.0770211,-3.4808e-06,1.065e-05,01020041
-0.0798965,-2.1206e-06,1.066e-05,01020041
-0.0748646,-1.1693e-06,1.067e-05,01020041
-0.0842094,-4.20222e-07,1.068e-05,01020041
-0.0748646,-1.4413e-06,1.069e-05,01020041
-0.0798965,-3.4125e-06,1.07e-05,01020041
-0.0791776,-2.4607e-06,1.071e-05,01020041
-0.0798965,-9.647089e-07,1.072e-05,01020041
-0.0784588,-8.09652e-08,1.073e-05,01020041
-0.0791776,-8.288101e-07,1.074e-05,01020041
-0.0748646,-2.4612e-06,1.075e-05,01020041
-0.0791776,-2.7326e-06,1.076e-05,01020041
-0.073427,-3.535653e-07,1.077e-05,01020041
-0.0770211,5.987965e-07,1.078e-05,01020041
-0.0784588,-6.929112e-07,1.079e-05,01020041
-0.0763023,-1.6451e-06,1.08e-05,01020041
-0.0784588,-2.5287e-06,1.081e-05,01020041
-0.0755835,-1.0332e-06,1.082e-05,01020041
-0.07774,5.308916e-07,1.083e-05,01020041
-0.0741458,-1.1694e-06,1.084e-05,01020041
-0.0763023,-1.8491e-06,1.085e-05,01020041
-0.07774,-2.1889e-06,1.086e-05,01020041
-0.0741458,-5.574581e-07,1.087e-05,01020041
-0.0798965,3.95171e-07,1.088e-05,01020041
-0.0755835,-6.932678e-07,1.089e-05,01020041
-0.0727082,-1.8495e-06,1.09e-05,01020041
-0.07774,-2.5288e-06,1.091e-05,01020041
-0.07774,-1.101e-06,1.092e-05,01020041
-0.0770211,1.908325e-07,1.093e-05,01020041
-0.07774,-1.490484e-07,1.094e-05,01020041
-0.0813341,-1.3725e-06,1.095e-05,01020041
